epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,553.047,0.6,0.45356,0.93255,0.97865,0.94805,0.99205,0.89456,0.46961,0.31925,0.84231,0.0007823,0.0007823,0.0007823
125,557.571,0.57012,0.44321,0.92074,0.98666,0.96038,0.99324,0.87955,0.47574,0.31007,0.85088,0.0007724,0.0007724,0.0007724
126,561.99,0.57841,0.43936,0.93635,0.96601,0.97403,0.99377,0.87381,0.47993,0.30655,0.8633,0.0007625,0.0007625,0.0007625
127,566.379,0.56134,0.43426,0.90704,0.95532,0.97403,0.99154,0.87115,0.50585,0.32513,0.8581,0.0007526,0.0007526,0.0007526
128,570.818,0.55002,0.41834,0.92001,1,0.94618,0.9914,0.85164,0.54901,0.31224,0.87642,0.0007427,0.0007427,0.0007427
129,575.213,0.53952,0.40354,0.89484,0.98454,0.93506,0.98932,0.88274,0.47803,0.31739,0.83499,0.0007328,0.0007328,0.0007328
130,579.637,0.57708,0.43089,0.92623,0.94821,0.96104,0.98637,0.87156,0.47648,0.30891,0.84959,0.0007229,0.0007229,0.0007229
131,584.052,0.5505,0.43181,0.91502,0.94842,0.96104,0.98441,0.8624,0.48327,0.32559,0.84256,0.000713,0.000713,0.000713
132,588.517,0.51337,0.41147,0.89779,0.93516,0.93653,0.98146,0.85362,0.52264,0.34255,0.84885,0.0007031,0.0007031,0.0007031
133,592.952,0.58652,0.45948,0.92459,0.98559,0.8886,0.97164,0.8351,0.57128,0.40746,0.8748,0.0006932,0.0006932,0.0006932
134,597.395,0.52657,0.42178,0.91286,0.96105,0.84416,0.96127,0.8105,0.56324,0.38179,0.87252,0.0006833,0.0006833,0.0006833
135,601.767,0.58031,0.46228,0.93203,0.92957,0.8961,0.96755,0.81619,0.56602,0.36602,0.87373,0.0006734,0.0006734,0.0006734
136,606.173,0.53438,0.3921,0.91186,0.91938,0.94805,0.97899,0.82762,0.61343,0.34893,0.87898,0.0006635,0.0006635,0.0006635
