epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,268.177,0.06504,0.08305,0.7417,0.90829,0.64601,0.81238,0.68588,1.00486,1.82321,1.09421,0.0016931,0.0016931,0.0016931
64,272.397,0.06453,0.08356,0.74173,0.9372,0.64892,0.82883,0.71133,0.99407,1.81246,1.07303,0.00168815,0.00168815,0.00168815
65,276.602,0.0717,0.09007,0.7414,0.9382,0.66022,0.82963,0.72157,0.989,1.75247,1.08011,0.0016832,0.0016832,0.0016832
66,280.851,0.07584,0.0931,0.74072,0.9379,0.65671,0.83691,0.73065,0.94954,1.74728,1.05311,0.00167825,0.00167825,0.00167825
67,285.074,0.06966,0.08683,0.73989,0.93727,0.6497,0.82953,0.71648,0.96025,1.80937,1.07933,0.0016733,0.0016733,0.0016733
68,289.301,0.07342,0.09387,0.73865,0.93581,0.63391,0.82215,0.70682,0.95572,1.86634,1.07243,0.00166835,0.00166835,0.00166835
69,293.497,0.06942,0.09033,0.7428,0.9343,0.61845,0.81655,0.70307,0.96189,1.83195,1.0711,0.0016634,0.0016634,0.0016634
70,297.732,0.06874,0.08759,0.73944,0.93532,0.62878,0.83335,0.72975,0.93265,1.72466,1.06012,0.00165845,0.00165845,0.00165845
71,301.951,0.06404,0.08189,0.73843,0.72549,0.80435,0.82863,0.73238,0.93142,1.75526,1.06753,0.0016535,0.0016535,0.0016535
72,306.186,0.06601,0.0836,0.73888,0.93529,0.62847,0.8189,0.7204,0.95308,1.82573,1.07543,0.00164855,0.00164855,0.00164855
73,310.457,0.06627,0.08265,0.73909,0.71154,0.80435,0.82517,0.71734,0.94748,1.94612,1.07809,0.0016436,0.0016436,0.0016436
74,314.728,0.06363,0.077,0.73897,0.76087,0.76087,0.82255,0.73277,0.93369,2.03537,1.06245,0.00163865,0.00163865,0.00163865
75,318.942,0.0591,0.07788,0.73813,0.75556,0.73913,0.81405,0.72679,0.89876,2.03877,1.05,0.0016337,0.0016337,0.0016337
